Country/Region,Date,Confirmed,Deaths,Recovered,Active
Australia,2/28/2020,5,0,1,4
Australia,2/28/2020,2,0,2,0
Australia,2/28/2020,0,0,0,0
Australia,2/28/2020,4,0,4,0
Australia,2/28/2020,0,0,0,0
Austria,2/28/2020,3,0,0,3
Azerbaijan,2/28/2020,0,0,0,0
Bahamas,2/28/2020,0,0,0,0
Bahrain,2/28/2020,36,0,0,36
Bangladesh,2/28/2020,0,0,0,0
Barbados,2/28/2020,0,0,0,0
Belarus,2/28/2020,1,0,0,1
Belgium,2/28/2020,1,0,1,0
Benin,2/28/2020,0,0,0,0
Bhutan,2/28/2020,0,0,0,0
Bolivia,2/28/2020,0,0,0,0
Bosnia and Herzegovina,2/28/2020,0,0,0,0
Brazil,2/28/2020,1,0,0,1
Brunei,2/28/2020,0,0,0,0
Bulgaria,2/28/2020,0,0,0,0
Burkina Faso,2/28/2020,0,0,0,0
Cabo Verde,2/28/2020,0,0,0,0
Cambodia,2/28/2020,1,0,1,0
Cameroon,2/28/2020,0,0,0,0
Canada,2/28/2020,0,0,0,0
Canada,2/28/2020,7,0,0,7
Canada,2/28/2020,0,0,0,0
Canada,2/28/2020,0,0,0,0
Canada,2/28/2020,0,0,0,0
Canada,2/28/2020,0,0,0,0
Canada,2/28/2020,6,0,0,6
Canada,2/28/2020,0,0,0,0
Canada,2/28/2020,1,0,0,1
Canada,2/28/2020,0,0,0,0
Central African Republic,2/28/2020,0,0,0,0
Chad,2/28/2020,0,0,0,0
Chile,2/28/2020,2,0,0,2
China,2/28/2020,990,6,821,163
China,2/28/2020,410,7,257,146
China,2/28/2020,576,6,422,148
China,2/28/2020,296,1,235,60
China,2/28/2020,91,2,82,7
China,2/28/2020,1348,7,935,406
China,2/28/2020,252,2,168,82
China,2/28/2020,146,2,112,32
China,2/28/2020,168,5,133,30
China,2/28/2020,318,6,0,312
China,2/28/2020,480,13,283,184
China,2/28/2020,1272,20,0,1252
China,2/28/2020,94,2,30,62
China,2/28/2020,65914,2682,26403,36829
China,2/28/2020,1017,4,830,183
China,2/28/2020,75,0,45,30
China,2/28/2020,631,0,515,116
China,2/28/2020,935,1,790,144
China,2/28/2020,93,1,73,19
China,2/28/2020,121,1,93,27
China,2/28/2020,10,0,8,2
China,2/28/2020,72,0,68,4
China,2/28/2020,18,0,18,0
China,2/28/2020,245,1,199,45
China,2/28/2020,756,6,405,345
China,2/28/2020,337,3,279,55
China,2/28/2020,133,0,112,21
China,2/28/2020,538,3,338,197
China,2/28/2020,136,3,102,31
China,2/28/2020,1,0,1,0
China,2/28/2020,76,3,52,21
China,2/28/2020,174,2,156,16
China,2/28/2020,1205,1,975,229
Colombia,2/28/2020,0,0,0,0
Congo (Brazzaville),2/28/2020,0,0,0,0
Congo (Kinshasa),2/28/2020,0,0,0,0
Costa Rica,2/28/2020,0,0,0,0
Cote d'Ivoire,2/28/2020,0,0,0,0
Croatia,2/28/2020,5,0,0,5
Cuba,2/28/2020,0,0,0,0
Cyprus,2/28/2020,0,0,0,0
Czechia,2/28/2020,0,0,0,0
Denmark,2/28/2020,0,0,0,0
Greenland,2/28/2020,0,0,0,0
Denmark,2/28/2020,1,0,0,1
Djibouti,2/28/2020,0,0,0,0
Dominican Republic,2/28/2020,0,0,0,0
Ecuador,2/28/2020,0,0,0,0
Egypt,2/28/2020,1,0,1,0
El Salvador,2/28/2020,0,0,0,0
Equatorial Guinea,2/28/2020,0,0,0,0
Eritrea,2/28/2020,0,0,0,0
Estonia,2/28/2020,1,0,0,1
Eswatini,2/28/2020,0,0,0,0
Ethiopia,2/28/2020,0,0,0,0
Fiji,2/28/2020,0,0,0,0
Finland,2/28/2020,2,0,1,1
France,2/28/2020,0,0,0,0
France,2/28/2020,0,0,0,0
France,2/28/2020,0,0,0,0
France,2/28/2020,0,0,0,0
France,2/28/2020,0,0,0,0
France,2/28/2020,0,0,0,0
France,2/28/2020,0,0,0,0
France,2/28/2020,0,0,0,0
France,2/28/2020,0,0,0,0
France,2/28/2020,57,2,11,44
Gabon,2/28/2020,0,0,0,0
Gambia,2/28/2020,0,0,0,0
Georgia,2/28/2020,1,0,0,1
Germany,2/28/2020,48,0,16,32
Ghana,2/28/2020,0,0,0,0
Greece,2/28/2020,4,0,0,4
Guatemala,2/28/2020,0,0,0,0
Guinea,2/28/2020,0,0,0,0
Guyana,2/28/2020,0,0,0,0
Haiti,2/28/2020,0,0,0,0
Holy See,2/28/2020,0,0,0,0
Honduras,2/28/2020,0,0,0,0
Hungary,2/28/2020,0,0,0,0
Iceland,2/28/2020,1,0,0,1
India,2/28/2020,3,0,3,0
Indonesia,2/28/2020,0,0,0,0
Iran,2/28/2020,388,34,73,281
Iraq,2/28/2020,7,0,0,7
Ireland,2/28/2020,0,0,0,0
Israel,2/28/2020,4,0,1,3
Italy,2/28/2020,888,21,46,821
Jamaica,2/28/2020,0,0,0,0
Japan,2/28/2020,236,5,22,209
Jordan,2/28/2020,0,0,0,0
Kazakhstan,2/28/2020,0,0,0,0
Kenya,2/28/2020,0,0,0,0
South Korea,2/28/2020,2337,13,22,2302
Kuwait,2/28/2020,45,0,0,45
Kyrgyzstan,2/28/2020,0,0,0,0
Latvia,2/28/2020,0,0,0,0
Lebanon,2/28/2020,2,0,0,2
Liberia,2/28/2020,0,0,0,0
Liechtenstein,2/28/2020,0,0,0,0
Lithuania,2/28/2020,1,0,0,1
Luxembourg,2/28/2020,0,0,0,0
Madagascar,2/28/2020,0,0,0,0
Malaysia,2/28/2020,23,0,18,5
Maldives,2/28/2020,0,0,0,0
Malta,2/28/2020,0,0,0,0
Mauritania,2/28/2020,0,0,0,0
Mauritius,2/28/2020,0,0,0,0
Mexico,2/28/2020,1,0,0,1
Moldova,2/28/2020,0,0,0,0
Monaco,2/28/2020,0,0,0,0
Mongolia,2/28/2020,0,0,0,0
Montenegro,2/28/2020,0,0,0,0
Morocco,2/28/2020,0,0,0,0
Namibia,2/28/2020,0,0,0,0
Nepal,2/28/2020,1,0,1,0
Netherlands,2/28/2020,0,0,0,0
Netherlands,2/28/2020,0,0,0,0
Netherlands,2/28/2020,0,0,0,0
Netherlands,2/28/2020,1,0,0,1
New Zealand,2/28/2020,1,0,0,1
Nicaragua,2/28/2020,0,0,0,0
Niger,2/28/2020,0,0,0,0
Nigeria,2/28/2020,1,0,0,1
North Macedonia,2/28/2020,1,0,0,1
Norway,2/28/2020,6,0,0,6
Oman,2/28/2020,4,0,0,4
Pakistan,2/28/2020,4,0,0,4
Panama,2/28/2020,0,0,0,0
Papua New Guinea,2/28/2020,0,0,0,0
Paraguay,2/28/2020,0,0,0,0
Peru,2/28/2020,0,0,0,0
Philippines,2/28/2020,3,1,1,1
Poland,2/28/2020,0,0,0,0
Portugal,2/28/2020,0,0,0,0
Qatar,2/28/2020,0,0,0,0
Romania,2/28/2020,3,0,0,3
Russia,2/28/2020,2,0,2,0
Rwanda,2/28/2020,0,0,0,0
Saint Lucia,2/28/2020,0,0,0,0
Saint Vincent and the Grenadines,2/28/2020,0,0,0,0
San Marino,2/28/2020,1,0,0,1
Saudi Arabia,2/28/2020,0,0,0,0
Senegal,2/28/2020,0,0,0,0
Serbia,2/28/2020,0,0,0,0
Seychelles,2/28/2020,0,0,0,0
Singapore,2/28/2020,93,0,62,31
Slovakia,2/28/2020,0,0,0,0
Slovenia,2/28/2020,0,0,0,0
Somalia,2/28/2020,0,0,0,0
South Africa,2/28/2020,0,0,0,0
Spain,2/28/2020,32,0,2,30
Sri Lanka,2/28/2020,1,0,1,0
Sudan,2/28/2020,0,0,0,0
Suriname,2/28/2020,0,0,0,0
Sweden,2/28/2020,7,0,0,7
Switzerland,2/28/2020,8,0,0,8
Taiwan*,2/28/2020,34,1,6,27
Tanzania,2/28/2020,0,0,0,0
Thailand,2/28/2020,41,0,28,13
Togo,2/28/2020,0,0,0,0
Trinidad and Tobago,2/28/2020,0,0,0,0
Tunisia,2/28/2020,0,0,0,0
Turkey,2/28/2020,0,0,0,0
Uganda,2/28/2020,0,0,0,0
Ukraine,2/28/2020,0,0,0,0
United Arab Emirates,2/28/2020,19,0,5,14
United Kingdom,2/28/2020,0,0,0,0
United Kingdom,2/28/2020,0,0,0,0
United Kingdom,2/28/2020,0,0,0,0
United Kingdom,2/28/2020,0,0,0,0
United Kingdom,2/28/2020,0,0,0,0
United Kingdom,2/28/2020,0,0,0,0
United Kingdom,2/28/2020,56,0,8,48
Uruguay,2/28/2020,0,0,0,0
US,2/28/2020,16,0,7,9
Uzbekistan,2/28/2020,0,0,0,0
Venezuela,2/28/2020,0,0,0,0
Vietnam,2/28/2020,16,0,16,0
Zambia,2/28/2020,0,0,0,0
Zimbabwe,2/28/2020,0,0,0,0
Dominica,2/28/2020,0,0,0,0
Grenada,2/28/2020,0,0,0,0
Mozambique,2/28/2020,0,0,0,0
Syria,2/28/2020,0,0,0,0
Timor-Leste,2/28/2020,0,0,0,0
Belize,2/28/2020,0,0,0,0
Laos,2/28/2020,0,0,0,0
Libya,2/28/2020,0,0,0,0
West Bank and Gaza,2/28/2020,0,0,0,0
Guinea-Bissau,2/28/2020,0,0,0,0
Mali,2/28/2020,0,0,0,0
Saint Kitts and Nevis,2/28/2020,0,0,0,0
Canada,2/28/2020,0,0,0,0
Canada,2/28/2020,0,0,0,0
Kosovo,2/28/2020,0,0,0,0
Burma,2/28/2020,0,0,0,0
United Kingdom,2/28/2020,0,0,0,0
United Kingdom,2/28/2020,0,0,0,0
United Kingdom,2/28/2020,0,0,0,0
Botswana,2/28/2020,0,0,0,0
Burundi,2/28/2020,0,0,0,0
Sierra Leone,2/28/2020,0,0,0,0
Malawi,2/28/2020,0,0,0,0
United Kingdom,2/28/2020,0,0,0,0
France,2/28/2020,0,0,0,0
South Sudan,2/28/2020,0,0,0,0
Western Sahara,2/28/2020,0,0,0,0
Sao Tome and Principe,2/28/2020,0,0,0,0
Yemen,2/28/2020,0,0,0,0
Comoros,2/28/2020,0,0,0,0
Tajikistan,2/28/2020,0,0,0,0
Lesotho,2/28/2020,0,0,0,0
Afghanistan,2/29/2020,1,0,0,1
Albania,2/29/2020,0,0,0,0
Algeria,2/29/2020,1,0,0,1
Andorra,2/29/2020,0,0,0,0
Angola,2/29/2020,0,0,0,0
Antigua and Barbuda,2/29/2020,0,0,0,0
Argentina,2/29/2020,0,0,0,0
Armenia,2/29/2020,0,0,0,0
Australia,2/29/2020,0,0,0,0
Australia,2/29/2020,4,0,4,0
Australia,2/29/2020,0,0,0,0
Australia,2/29/2020,9,0,1,8
Australia,2/29/2020,3,0,2,1
Australia,2/29/2020,0,0,0,0
Australia,2/29/2020,7,0,4,3
Australia,2/29/2020,2,0,0,2
Austria,2/29/2020,9,0,0,9
Azerbaijan,2/29/2020,0,0,0,0
Bahamas,2/29/2020,0,0,0,0
Bahrain,2/29/2020,41,0,0,41
Bangladesh,2/29/2020,0,0,0,0
Barbados,2/29/2020,0,0,0,0
Belarus,2/29/2020,1,0,0,1
Belgium,2/29/2020,1,0,1,0
Benin,2/29/2020,0,0,0,0
Bhutan,2/29/2020,0,0,0,0
Bolivia,2/29/2020,0,0,0,0
Bosnia and Herzegovina,2/29/2020,0,0,0,0
Brazil,2/29/2020,2,0,0,2
Brunei,2/29/2020,0,0,0,0
Bulgaria,2/29/2020,0,0,0,0
Burkina Faso,2/29/2020,0,0,0,0
Cabo Verde,2/29/2020,0,0,0,0
Cambodia,2/29/2020,1,0,1,0
Cameroon,2/29/2020,0,0,0,0
Canada,2/29/2020,0,0,0,0
Canada,2/29/2020,8,0,0,8
Canada,2/29/2020,0,0,0,0
Canada,2/29/2020,0,0,0,0
Canada,2/29/2020,0,0,0,0
Canada,2/29/2020,0,0,0,0
Canada,2/29/2020,11,0,0,11
Canada,2/29/2020,0,0,0,0
Canada,2/29/2020,1,0,0,1
Canada,2/29/2020,0,0,0,0
Central African Republic,2/29/2020,0,0,0,0
Chad,2/29/2020,0,0,0,0
Chile,2/29/2020,2,0,0,2
China,2/29/2020,990,6,868,116
China,2/29/2020,411,8,271,132
China,2/29/2020,576,6,438,132
China,2/29/2020,296,1,243,52
China,2/29/2020,91,2,82,7
China,2/29/2020,1349,7,983,359
China,2/29/2020,252,2,176,74
China,2/29/2020,146,2,112,32
China,2/29/2020,168,5,148,15
China,2/29/2020,318,6,0,312
China,2/29/2020,480,13,301,166
China,2/29/2020,1272,21,0,1251
China,2/29/2020,95,2,33,60
China,2/29/2020,66337,2727,28993,34617
China,2/29/2020,1018,4,846,168
China,2/29/2020,75,0,49,26
China,2/29/2020,631,0,523,108
China,2/29/2020,935,1,811,123
China,2/29/2020,93,1,75,17
China,2/29/2020,121,1,96,24
China,2/29/2020,10,0,8,2
China,2/29/2020,73,0,69,4
China,2/29/2020,18,0,18,0
China,2/29/2020,245,1,207,37
China,2/29/2020,756,6,421,329
China,2/29/2020,337,3,287,47
China,2/29/2020,133,0,114,19
China,2/29/2020,538,3,351,184
China,2/29/2020,136,3,109,24
China,2/29/2020,1,0,1,0
China,2/29/2020,76,3,62,11
China,2/29/2020,174,2,157,15
China,2/29/2020,1205,1,1016,188
Colombia,2/29/2020,0,0,0,0
Congo (Brazzaville),2/29/2020,0,0,0,0
Congo (Kinshasa),2/29/2020,0,0,0,0
Costa Rica,2/29/2020,0,0,0,0
Cote d'Ivoire,2/29/2020,0,0,0,0
Croatia,2/29/2020,6,0,0,6
Cuba,2/29/2020,0,0,0,0
Cyprus,2/29/2020,0,0,0,0
Czechia,2/29/2020,0,0,0,0
Denmark,2/29/2020,0,0,0,0
Greenland,2/29/2020,0,0,0,0
Denmark,2/29/2020,3,0,0,3
Djibouti,2/29/2020,0,0,0,0
Dominican Republic,2/29/2020,0,0,0,0
Ecuador,2/29/2020,0,0,0,0
Egypt,2/29/2020,1,0,1,0
El Salvador,2/29/2020,0,0,0,0
Equatorial Guinea,2/29/2020,0,0,0,0
Eritrea,2/29/2020,0,0,0,0
Estonia,2/29/2020,1,0,0,1
Eswatini,2/29/2020,0,0,0,0
Ethiopia,2/29/2020,0,0,0,0
Fiji,2/29/2020,0,0,0,0
Finland,2/29/2020,3,0,1,2
France,2/29/2020,0,0,0,0
France,2/29/2020,0,0,0,0
France,2/29/2020,0,0,0,0
France,2/29/2020,0,0,0,0
France,2/29/2020,0,0,0,0
France,2/29/2020,0,0,0,0
France,2/29/2020,0,0,0,0
France,2/29/2020,0,0,0,0
France,2/29/2020,0,0,0,0
France,2/29/2020,100,2,12,86
Gabon,2/29/2020,0,0,0,0
Gambia,2/29/2020,0,0,0,0
Georgia,2/29/2020,1,0,0,1
Germany,2/29/2020,79,0,16,63
Ghana,2/29/2020,0,0,0,0
Greece,2/29/2020,4,0,0,4
Guatemala,2/29/2020,0,0,0,0
Guinea,2/29/2020,0,0,0,0
Guyana,2/29/2020,0,0,0,0
Haiti,2/29/2020,0,0,0,0
Holy See,2/29/2020,0,0,0,0
Honduras,2/29/2020,0,0,0,0
Hungary,2/29/2020,0,0,0,0
Iceland,2/29/2020,1,0,0,1
India,2/29/2020,3,0,3,0
Indonesia,2/29/2020,0,0,0,0
Iran,2/29/2020,593,43,123,427
Iraq,2/29/2020,13,0,0,13
Ireland,2/29/2020,1,0,0,1
Israel,2/29/2020,7,0,1,6
Italy,2/29/2020,1128,29,46,1053
Jamaica,2/29/2020,0,0,0,0
Japan,2/29/2020,245,6,32,207
Jordan,2/29/2020,0,0,0,0
Kazakhstan,2/29/2020,0,0,0,0
Kenya,2/29/2020,0,0,0,0
South Korea,2/29/2020,3150,16,27,3107
Kuwait,2/29/2020,45,0,0,45
Kyrgyzstan,2/29/2020,0,0,0,0
Latvia,2/29/2020,0,0,0,0
Lebanon,2/29/2020,4,0,0,4
Liberia,2/29/2020,0,0,0,0
Liechtenstein,2/29/2020,0,0,0,0
Lithuania,2/29/2020,1,0,0,1
Luxembourg,2/29/2020,1,0,0,1
Madagascar,2/29/2020,0,0,0,0
Malaysia,2/29/2020,25,0,18,7
Maldives,2/29/2020,0,0,0,0
Malta,2/29/2020,0,0,0,0
Mauritania,2/29/2020,0,0,0,0
Mauritius,2/29/2020,0,0,0,0
Mexico,2/29/2020,4,0,0,4
Moldova,2/29/2020,0,0,0,0
Monaco,2/29/2020,1,0,0,1
Mongolia,2/29/2020,0,0,0,0
Montenegro,2/29/2020,0,0,0,0
Morocco,2/29/2020,0,0,0,0
Namibia,2/29/2020,0,0,0,0
Nepal,2/29/2020,1,0,1,0
Netherlands,2/29/2020,0,0,0,0
Netherlands,2/29/2020,0,0,0,0
Netherlands,2/29/2020,0,0,0,0
Netherlands,2/29/2020,6,0,0,6
New Zealand,2/29/2020,1,0,0,1
Nicaragua,2/29/2020,0,0,0,0
Niger,2/29/2020,0,0,0,0
Nigeria,2/29/2020,1,0,0,1
North Macedonia,2/29/2020,1,0,0,1
Norway,2/29/2020,15,0,0,15
Oman,2/29/2020,6,0,1,5
Pakistan,2/29/2020,4,0,0,4
Panama,2/29/2020,0,0,0,0
Papua New Guinea,2/29/2020,0,0,0,0
Paraguay,2/29/2020,0,0,0,0
Peru,2/29/2020,0,0,0,0
Philippines,2/29/2020,3,1,1,1
Poland,2/29/2020,0,0,0,0
Portugal,2/29/2020,0,0,0,0
Qatar,2/29/2020,1,0,0,1
Romania,2/29/2020,3,0,0,3
Russia,2/29/2020,2,0,2,0
Rwanda,2/29/2020,0,0,0,0
Saint Lucia,2/29/2020,0,0,0,0
Saint Vincent and the Grenadines,2/29/2020,0,0,0,0
San Marino,2/29/2020,1,0,0,1
Saudi Arabia,2/29/2020,0,0,0,0
Senegal,2/29/2020,0,0,0,0
Serbia,2/29/2020,0,0,0,0
Seychelles,2/29/2020,0,0,0,0
Singapore,2/29/2020,102,0,72,30
Slovakia,2/29/2020,0,0,0,0
Slovenia,2/29/2020,0,0,0,0
Somalia,2/29/2020,0,0,0,0
South Africa,2/29/2020,0,0,0,0
Spain,2/29/2020,45,0,2,43
Sri Lanka,2/29/2020,1,0,1,0
Sudan,2/29/2020,0,0,0,0
Suriname,2/29/2020,0,0,0,0
Sweden,2/29/2020,12,0,0,12
Switzerland,2/29/2020,18,0,0,18
Taiwan*,2/29/2020,39,1,9,29
Tanzania,2/29/2020,0,0,0,0
Thailand,2/29/2020,42,0,28,14
Togo,2/29/2020,0,0,0,0
Trinidad and Tobago,2/29/2020,0,0,0,0
Tunisia,2/29/2020,0,0,0,0
Turkey,2/29/2020,0,0,0,0
Uganda,2/29/2020,0,0,0,0
Ukraine,2/29/2020,0,0,0,0
United Arab Emirates,2/29/2020,21,0,5,16
United Kingdom,2/29/2020,0,0,0,0
United Kingdom,2/29/2020,0,0,0,0
United Kingdom,2/29/2020,0,0,0,0
United Kingdom,2/29/2020,0,0,0,0
United Kingdom,2/29/2020,0,0,0,0
United Kingdom,2/29/2020,0,0,0,0
United Kingdom,2/29/2020,61,0,8,53
Uruguay,2/29/2020,0,0,0,0
US,2/29/2020,24,1,7,16
Uzbekistan,2/29/2020,0,0,0,0
Venezuela,2/29/2020,0,0,0,0
Vietnam,2/29/2020,16,0,16,0
Zambia,2/29/2020,0,0,0,0
Zimbabwe,2/29/2020,0,0,0,0
Dominica,2/29/2020,0,0,0,0
Grenada,2/29/2020,0,0,0,0
Mozambique,2/29/2020,0,0,0,0
Syria,2/29/2020,0,0,0,0
Timor-Leste,2/29/2020,0,0,0,0
Belize,2/29/2020,0,0,0,0
Laos,2/29/2020,0,0,0,0
Libya,2/29/2020,0,0,0,0
West Bank and Gaza,2/29/2020,0,0,0,0
Guinea-Bissau,2/29/2020,0,0,0,0
Mali,2/29/2020,0,0,0,0
Saint Kitts and Nevis,2/29/2020,0,0,0,0
Canada,2/29/2020,0,0,0,0
Canada,2/29/2020,0,0,0,0
Kosovo,2/29/2020,0,0,0,0
Burma,2/29/2020,0,0,0,0
United Kingdom,2/29/2020,0,0,0,0
United Kingdom,2/29/2020,0,0,0,0
United Kingdom,2/29/2020,0,0,0,0
Botswana,2/29/2020,0,0,0,0
Burundi,2/29/2020,0,0,0,0
Sierra Leone,2/29/2020,0,0,0,0
Malawi,2/29/2020,0,0,0,0
United Kingdom,2/29/2020,0,0,0,0
France,2/29/2020,0,0,0,0
South Sudan,2/29/2020,0,0,0,0
Western Sahara,2/29/2020,0,0,0,0
Sao Tome and Principe,2/29/2020,0,0,0,0
Yemen,2/29/2020,0,0,0,0
Comoros,2/29/2020,0,0,0,0
Tajikistan,2/29/2020,0,0,0,0
Lesotho,2/29/2020,0,0,0,0
Afghanistan,3/1/2020,1,0,0,1
Albania,3/1/2020,0,0,0,0
Algeria,3/1/2020,1,0,0,1
Andorra,3/1/2020,0,0,0,0
Angola,3/1/2020,0,0,0,0
Antigua and Barbuda,3/1/2020,0,0,0,0
Argentina,3/1/2020,0,0,0,0
Armenia,3/1/2020,1,0,0,1
Australia,3/1/2020,0,0,0,0
Australia,3/1/2020,6,0,4,2
Australia,3/1/2020,0,0,0,0
Australia,3/1/2020,9,0,1,8
Australia,3/1/2020,3,0,2,1
Australia,3/1/2020,0,0,0,0
Australia,3/1/2020,7,0,4,3
Australia,3/1/2020,2,1,0,1
Austria,3/1/2020,14,0,0,14
Azerbaijan,3/1/2020,3,0,0,3
Bahamas,3/1/2020,0,0,0,0
Bahrain,3/1/2020,47,0,0,47
Bangladesh,3/1/2020,0,0,0,0
Barbados,3/1/2020,0,0,0,0
Belarus,3/1/2020,1,0,0,1
Belgium,3/1/2020,2,0,1,1
Benin,3/1/2020,0,0,0,0
Bhutan,3/1/2020,0,0,0,0
Bolivia,3/1/2020,0,0,0,0
Bosnia and Herzegovina,3/1/2020,0,0,0,0
Brazil,3/1/2020,2,0,0,2
Brunei,3/1/2020,0,0,0,0
Bulgaria,3/1/2020,0,0,0,0
Burkina Faso,3/1/2020,0,0,0,0
Cabo Verde,3/1/2020,0,0,0,0
Cambodia,3/1/2020,1,0,1,0
Cameroon,3/1/2020,0,0,0,0
Canada,3/1/2020,0,0,0,0
Canada,3/1/2020,8,0,0,8
Canada,3/1/2020,0,0,0,0
Canada,3/1/2020,0,0,0,0
Canada,3/1/2020,0,0,0,0
Canada,3/1/2020,0,0,0,0
Canada,3/1/2020,15,0,0,15
Canada,3/1/2020,0,0,0,0
Canada,3/1/2020,1,0,0,1
Canada,3/1/2020,0,0,0,0
Central African Republic,3/1/2020,0,0,0,0
Chad,3/1/2020,0,0,0,0
Chile,3/1/2020,9,0,0,9
China,3/1/2020,990,6,873,111
China,3/1/2020,413,8,276,129
China,3/1/2020,576,6,450,120
China,3/1/2020,296,1,247,48
China,3/1/2020,91,2,84,5
China,3/1/2020,1349,7,1016,326
China,3/1/2020,252,2,181,69
China,3/1/2020,146,2,112,32
China,3/1/2020,168,5,149,14
China,3/1/2020,318,6,0,312
China,3/1/2020,480,13,342,125
China,3/1/2020,1272,22,0,1250
China,3/1/2020,96,2,36,58
China,3/1/2020,66907,2761,31536,32610
China,3/1/2020,1018,4,866,148
China,3/1/2020,75,0,52,23
China,3/1/2020,631,0,536,95
China,3/1/2020,935,1,831,103
China,3/1/2020,93,1,78,14
China,3/1/2020,122,1,103,18
China,3/1/2020,10,0,8,2
China,3/1/2020,73,0,69,4
China,3/1/2020,18,0,18,0
China,3/1/2020,245,1,208,36
China,3/1/2020,758,6,443,309
China,3/1/2020,337,3,290,44
China,3/1/2020,133,0,116,17
China,3/1/2020,538,3,365,170
China,3/1/2020,136,3,111,22
China,3/1/2020,1,0,1,0
China,3/1/2020,76,3,64,9
China,3/1/2020,174,2,163,9
China,3/1/2020,1205,1,1046,158
Colombia,3/1/2020,0,0,0,0
Congo (Brazzaville),3/1/2020,0,0,0,0
Congo (Kinshasa),3/1/2020,0,0,0,0
Costa Rica,3/1/2020,0,0,0,0
Cote d'Ivoire,3/1/2020,0,0,0,0
Croatia,3/1/2020,7,0,0,7
Cuba,3/1/2020,0,0,0,0
Cyprus,3/1/2020,0,0,0,0
Czechia,3/1/2020,3,0,0,3
Denmark,3/1/2020,0,0,0,0
Greenland,3/1/2020,0,0,0,0
Denmark,3/1/2020,4,0,0,4
Djibouti,3/1/2020,0,0,0,0
Dominican Republic,3/1/2020,1,0,0,1
Ecuador,3/1/2020,6,0,0,6
Egypt,3/1/2020,2,0,1,1
El Salvador,3/1/2020,0,0,0,0
Equatorial Guinea,3/1/2020,0,0,0,0
Eritrea,3/1/2020,0,0,0,0
Estonia,3/1/2020,1,0,0,1
Eswatini,3/1/2020,0,0,0,0
Ethiopia,3/1/2020,0,0,0,0
Fiji,3/1/2020,0,0,0,0
Finland,3/1/2020,6,0,1,5
France,3/1/2020,0,0,0,0
France,3/1/2020,0,0,0,0
France,3/1/2020,0,0,0,0
France,3/1/2020,0,0,0,0
France,3/1/2020,0,0,0,0
France,3/1/2020,0,0,0,0
France,3/1/2020,0,0,0,0
France,3/1/2020,0,0,0,0
France,3/1/2020,0,0,0,0
France,3/1/2020,130,2,12,116
Gabon,3/1/2020,0,0,0,0
Gambia,3/1/2020,0,0,0,0
Georgia,3/1/2020,3,0,0,3
Germany,3/1/2020,130,0,16,114
Ghana,3/1/2020,0,0,0,0
Greece,3/1/2020,7,0,0,7
Guatemala,3/1/2020,0,0,0,0
Guinea,3/1/2020,0,0,0,0
Guyana,3/1/2020,0,0,0,0
Haiti,3/1/2020,0,0,0,0
Holy See,3/1/2020,0,0,0,0
Honduras,3/1/2020,0,0,0,0
Hungary,3/1/2020,0,0,0,0
Iceland,3/1/2020,3,0,0,3
India,3/1/2020,3,0,3,0
Indonesia,3/1/2020,0,0,0,0
Iran,3/1/2020,978,54,175,749
Iraq,3/1/2020,19,0,0,19
Ireland,3/1/2020,1,0,0,1
Israel,3/1/2020,10,0,1,9
Italy,3/1/2020,1694,34,83,1577
Jamaica,3/1/2020,0,0,0,0
Japan,3/1/2020,259,6,32,221
Jordan,3/1/2020,0,0,0,0
Kazakhstan,3/1/2020,0,0,0,0
Kenya,3/1/2020,0,0,0,0
South Korea,3/1/2020,3736,17,30,3689
Kuwait,3/1/2020,45,0,0,45
Kyrgyzstan,3/1/2020,0,0,0,0
Latvia,3/1/2020,0,0,0,0
Lebanon,3/1/2020,10,0,0,10
Liberia,3/1/2020,0,0,0,0
Liechtenstein,3/1/2020,0,0,0,0
Lithuania,3/1/2020,1,0,0,1
Luxembourg,3/1/2020,1,0,0,1
Madagascar,3/1/2020,0,0,0,0
Malaysia,3/1/2020,29,0,18,11
Maldives,3/1/2020,0,0,0,0
Malta,3/1/2020,0,0,0,0
Mauritania,3/1/2020,0,0,0,0
Mauritius,3/1/2020,0,0,0,0
Mexico,3/1/2020,5,0,0,5
Moldova,3/1/2020,0,0,0,0
Monaco,3/1/2020,1,0,0,1
Mongolia,3/1/2020,0,0,0,0
Montenegro,3/1/2020,0,0,0,0
Morocco,3/1/2020,0,0,0,0
Namibia,3/1/2020,0,0,0,0
Nepal,3/1/2020,1,0,1,0
Netherlands,3/1/2020,0,0,0,0
Netherlands,3/1/2020,0,0,0,0
Netherlands,3/1/2020,0,0,0,0
Netherlands,3/1/2020,10,0,0,10
New Zealand,3/1/2020,1,0,0,1
Nicaragua,3/1/2020,0,0,0,0
Niger,3/1/2020,0,0,0,0
Nigeria,3/1/2020,1,0,0,1
North Macedonia,3/1/2020,1,0,0,1
Norway,3/1/2020,19,0,0,19
Oman,3/1/2020,6,0,1,5
Pakistan,3/1/2020,4,0,0,4
Panama,3/1/2020,0,0,0,0
Papua New Guinea,3/1/2020,0,0,0,0
Paraguay,3/1/2020,0,0,0,0
Peru,3/1/2020,0,0,0,0
Philippines,3/1/2020,3,1,1,1
Poland,3/1/2020,0,0,0,0
Portugal,3/1/2020,0,0,0,0
Qatar,3/1/2020,3,0,0,3
Romania,3/1/2020,3,0,0,3
